"","10057.61.3","10057.62.4","10057.62.3","10057.62.2","10057.238.4","10057.238.2","10057.229.4","10057.61.1","10057.226.3","10057.226.2","10057.239.3","10057.243.3.1to10.and.1to2","10057.61.2","10057.250.1","10057.234.3","10057.196.2","10057.61.4","10057.242.3","10057.239.2","10057.236.2","10057.235.3","10057.194.3","10057.235.2","10057.229.3","10057.243.1","10057.195.4","10057.230.2","10057.269.4","10057.239.4","10057.60.3","10057.269.3","10057.232.2","10057.193.4","10057.233.2","10057.234.2","10057.236.3","10057.195.2","10057.58.4","10057.233.3","10057.234.4","10057.242.2","10057.60.4","10057.60.2","10057.270.4","10057.231.4","10057.232.3","10057.238.3","10057.227.4","10057.231.2","10057.230.4","10057.248.2","10057.197.2","10057.233.4","10057.271.3","10057.237.3","10057.267.4","10057.269.2","10057.226.4","10057.231.3","10057.228.4","10057.268.3","10057.196.3","10057.230.3","10057.193.1","10057.59.3","10057.246.2","10057.194.4","10057.268.4","10057.241.3","10057.58.3","10057.196.4","10057.267.2","10057.240.3","10057.245.3.1to10.and.1to4","10057.270.2","10057.59.4","10057.197.3","10057.249.2","10057.240.1","10057.241.2","10057.236.4","10057.268.2","10057.240.2","10057.237.4","10057.227.2","10057.237.2","10057.235.1","10057.268.1","10057.243.2","10057.59.1","10057.248.3","10057.231.1","10057.193.3","10057.227.3","10057.232.4","10057.235.4","10057.228.2","10057.58.2","10057.271.2","10057.271.1","10057.233.1","10057.236.1","10057.194.1","10057.246.1","10057.238.1","10057.228.3","10057.193.2","10057.249.3","10057.195.3","10057.270.1","10057.58.1","10057.269.1","10057.197.1","10057.226.1","10057.267.3","10057.62.1","10057.230.1","10057.232.1","10057.250.2","10057.245.2","10057.246.3","10057.237.1","10057.194.2","10057.195.1","10057.60.1","10057.241.1","10057.249.1","10057.234.1","10057.196.1","10057.239.1","10057.229.2","10057.228.1","10057.267.1","10057.242.1","10057.270.3","10057.227.1","10057.248.1","10057.245.1"
"4271",0,0,0,8.486803e-05,0,0,0,0,0.0002436054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001074345,9.360666e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.419744e-05,0,0,6.622955e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002529511,0,0,0,0,0,0,0,0,0,7.276961e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4272",0,0,0,0,0,0,0,0.01126184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.042854e-05,0,0,7.912644e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.674597e-05,0,0,0,0,0,0,9.89707e-05,0,0,0,8.061916e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006514052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4273",0,0,0,0,0,0.0004535662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.903217e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.562008e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4274",0.0002493455,8.038585e-05,0.0008015156,0.002036833,0.000835295,0.0003401746,0.0003081427,0.0002559509,0.001705238,0.0001166521,0.0005370249,0,0.0005366534,0,0,0,0,0.0004222973,0.000302366,0.0001937797,0,0.0002253394,0.0001493206,0,0.0002148689,9.360666e-05,0.0004098361,0.000444714,0.0003733898,0.0001034019,0.001186897,0.0006798559,0.0007590453,0.0002179916,0.0001834694,0.000414193,4.863813e-05,0.002236682,0.0001083952,0,0.0001805706,0.000792752,0,0.0003478434,0.0006593821,0.0006530825,0.0002693059,0.0007285251,0,0,8.91504e-05,0.0007916089,0.0006039053,0.0005601344,0,0.0006206774,0.0002578649,0.0004477946,0.0003043831,0.0001234873,0.0006356471,0.0005364327,0,0,0,0,8.269247e-05,0.0002083478,0,0,0.001672614,8.374508e-05,0.0006116956,0.0004325727,0.0008732353,0.0008907363,0.001058681,0.0005411255,0,0.0001612383,0,0.0001380167,8.850341e-05,0.0005915847,6.78104e-05,0,0,0,0,0,0,0,0.0003994248,0.001000616,7.140307e-05,0.001656397,7.285974e-05,9.305788e-05,7.335681e-05,3.657644e-05,0,0,0,0,0,0,0,0.0002123142,6.206554e-05,0,0,0,0,0,0,0,0,0,0.0007532389,0,0.0002379819,0,0.0002562132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4275",0.002618127,0.0007234727,0.0003643253,8.486803e-05,0.001898398,0.0002267831,0.008319852,0,0.0009744214,5.832604e-05,5.966943e-05,0,0.002146614,0,0.0004506941,0.0001286836,0.004012841,0.0004222973,7.55915e-05,9.688984e-05,0.0005720415,0,0,0.0009348707,0,0,0.00239071,0.0001617142,6.223163e-05,0.001137421,7.912644e-05,0,0.001602429,0.001017294,0.001009082,6.903217e-05,0,0,0.0002167904,0.0004473773,0.0003611412,0.0005662514,0.0005166179,0.0001987676,0.0001883949,0.001044932,0.001413856,0.0003973773,0.0001055409,0.0002303617,8.91504e-05,0.001484267,0.0002684023,0.0002400576,0.0001142857,8.86682e-05,0.0004512635,0.0002238973,0.0002029221,0.001543591,0.0002542588,0.001609298,0.0004005875,0,0,7.699415e-05,0,0.0002777971,0,0,0.0001115076,8.374508e-05,0.001223391,0.002162864,0.0001455392,0,0.001814882,0,0,0,0.0002922552,0,8.850341e-05,0.0001478962,0.0001356208,0,0,0,0,0,0.0001121957,0,0.0002396549,0.0003848522,0.0004284184,0.0007288147,0.000291439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001054534,0,0.000118991,6.593262e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4276",0.0001246727,0,0.0002914602,8.486803e-05,7.593591e-05,0.0001133915,0.0001540713,0,0.0001218027,5.832604e-05,0.0001193389,0,0.0001073307,0,0,0,0,0.0003378378,7.55915e-05,9.688984e-05,0,0.0001690046,0,6.232471e-05,0,0,0.000136612,4.042854e-05,0.0001244633,0,0.0002373793,6.798559e-05,8.433837e-05,0,0,0.0002070965,4.863813e-05,0.000305002,0,0,0,0,0,9.938382e-05,0,0,0.0003366323,0.0001986887,0,0.0001151808,0,0.0005937067,0,0,0,8.86682e-05,0.0001289324,0,0,6.174364e-05,0,0.0001788109,6.676459e-05,0,0,0,8.269247e-05,0.0001388985,0,0.0001873712,0.0004460303,0.0002512352,0.0001223391,0.0001081432,0,9.89707e-05,0.0003024803,0.0001803752,0,8.061916e-05,0,0,0,7.394809e-05,6.78104e-05,0,0,0,0,0,0,0,7.988497e-05,0.0001539409,7.140307e-05,0.0001987676,7.285974e-05,0,0.0001467136,0,0,0,0,0,0,0,0,0.0002123142,0,0,0,0,0,0,0,0,0,0,0.0001506478,7.676364e-05,0.000118991,0,8.540439e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4277",0,0,0,0,0.0005315514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002267745,0,0,0,0,0,0,0,0,0,0,0,0,0.0004758991,0,0,0.0001834694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006332454,0,0.0001783008,0,0,0,0,0,0,0,0,0,0,0,0.0006008813,0,0,0,0,0.0001388985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.531822e-05,0,0,0,0
"4279",0.0006233637,0,0,0,0.0009871668,0.001020524,0.001540713,0,0.006333739,0.0002333042,0,0.0004326507,0.002146614,0,0.003244997,0,0.0002006421,0.0006756757,0,0,0,0,0,0,0.004619682,0.00084246,6.830601e-05,0.0002425713,0,0,0.0005538851,0,0,0,0.003944592,0.003313544,0.01206226,0.002846686,0,0.00156582,0.0005417118,0,8.610298e-05,0.0001490757,0,0,0.001413856,6.622955e-05,0,0,0,9.895112e-05,0,0,0,0.0001773364,0.0003223311,0.0002985297,0,0,0,0.0002682164,0,0,0.01028668,0.0007699415,0,0,0,0,0.0003345227,0,0.0001223391,0,0.0001455392,0.01247031,0.0002268603,0.0006313131,0,8.061916e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0003195399,0,0,0.0001987676,0,0.0002791736,0,0,0,0,0,0,0,0,0,0.0004246285,0,4.279906e-05,0,0,0,0,0,0,0,0,0.001054534,0,0.0004759638,0,0,7.062646e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4280",0.0001246727,8.038585e-05,0,0,0,0,7.703567e-05,0.00140773,0,0,0,0,0,0.007224564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001945525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004652894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006593262,0,0,0,8.394191e-05,0,0,0,0,0,0,0.0004895105,0.003163365,7.06115e-05,0,0.0002339181,0
"4281",0.001122055,0,0,0,0.0002278077,0.0001133915,0.0007703567,0,0.0008526188,0,0,7.210845e-05,0.001287968,0,0,0,0,0,7.55915e-05,9.688984e-05,0.0004290311,0,0,0.0001246494,0.0003223034,0,0.001092896,0.0002829998,0,0.0005170096,7.912644e-05,0,0,0.0002906554,0.0001834694,0.0001380643,0,0,5.41976e-05,0.0004473773,0.0001805706,0.001019253,0.0002583089,0,9.419744e-05,0.0001306165,0.0003366323,6.622955e-05,0,0,0,9.895112e-05,0.0001342012,0,0.0001142857,8.86682e-05,0.0001933987,7.463244e-05,0.00101461,6.174364e-05,0,0.0005364327,0.0001335292,0,0,0,8.269247e-05,6.944927e-05,0,0,0.0001115076,0,0.0001223391,0,7.276961e-05,0,0.0002268603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.697044e-05,0.0002142092,0.0001325118,0,0,0,0,0,0,0,0,0,0,8.296001e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4282",0.0001246727,0.0001607717,0.0002185952,0.0001697361,0.001594654,0.0003401746,7.703567e-05,0.0002559509,0.0001218027,0,0,0.0006489761,0.0001073307,0,0,0,0.001605136,0,0.000151183,9.688984e-05,0,0,0,0.0001246494,0.0002148689,0.00084246,6.830601e-05,0.0002425713,0.0004356214,0.0001034019,0.00110777,0,0.0001686767,0.0002179916,0.0005504082,0,0.0006322957,0.001626678,5.41976e-05,0.0001118443,0.0001805706,0.0001132503,0.0003444119,0.0003478434,0.0006593821,0.000261233,0.0002019794,0.0007947546,0,0.0004607233,0,0.001187413,0.0002684023,0.0009602305,0,0.000886682,0.0003867973,0.0001492649,0.0004058442,6.174364e-05,0,0.0001788109,0.0002002938,0,0,0.0003079766,0.0002480774,0.0008333912,0,0,0.0002230152,0,0.0002446782,0.0001081432,0,0,0.0006805808,0.0008116883,0,0.0004837149,0,0,0,0.001109221,0,0,0,0,0,0,0,0,0,0.0003848522,0.0008568368,0.0008613264,0.0002185792,0,7.335681e-05,0,0,0,7.500188e-05,0,0,0,0,0.0003184713,0,0,0,0,0,0,0,0,0,0,0,7.676364e-05,0.0007139457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4283",0,0,0,0,0,0.0001133915,0,0,0,0,0,0,0,0,0,0,0,8.445946e-05,0,0,0,0,0,0,0,0,0,4.042854e-05,0.0001866949,0,0,0.0002039568,0,0,0,0,0,0,0,0.0001118443,0,0.0001132503,0,0,0,0,0,0.0001986887,0,0.0001151808,0.0003566016,0,0.0001342012,0.0001600384,0.0001142857,8.86682e-05,0,0,0.000101461,0,0,0,6.676459e-05,0,0,0,0,0.0002777971,0,0,0.0001115076,0,0.0001223391,0.0001081432,0,0,0,0,0,0,0,0,0,0.0001478962,0,0,0,0,0,0,0,0,0,0,7.140307e-05,0.0001325118,0,0,0,0,0,0,0,0,0,0,0,0.0001061571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001169591,0
"4284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001074345,0,0,0,0,0,0,6.798559e-05,8.433837e-05,0,0,0,0,0,0,0,0,0.0001132503,0,0,0,0,6.732647e-05,6.622955e-05,0,0,0,0,0,0,0,0,0,7.463244e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001223391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001428061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.532389e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4285",0,0,0,0,0,0,7.703567e-05,0,0,0,0,0.0003605423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.042854e-05,0,0,0,0,0,0,0,0,0,0.0001016673,0,0,9.02853e-05,0,0,0,9.419744e-05,0,0,6.622955e-05,0,0,0,0,0,0,0,0,6.446622e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.394809e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4286",0,0,0.0002185952,0,0,0,0,0,0,5.832604e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.510417e-05,0,0,0,0,0,0,0,0,0,0,0
"4287",0.0001246727,0,0,0,0,0,7.703567e-05,0,0,0,0,0.002019037,0,0,0,0.03641745,0.0004012841,0,0,0,0,5.633485e-05,0.0001493206,0,0.0002148689,0.00084246,0,0.14057,0,0,0.0001582529,6.798559e-05,0,0,9.17347e-05,6.903217e-05,0,0,0,0,9.02853e-05,0,0,0.008745776,0,0,0,0,0.0001055409,0,0,9.895112e-05,6.710058e-05,0,0,8.86682e-05,0.01521403,0,0.0004058442,0.0001234873,0,0.01117568,0,0,0,0.0007699415,0,0,0,0,0,0,0,0,0.101077,0,0.0001512402,9.018759e-05,0,0,0,0,8.850341e-05,0,0,0,0,0,0,0,0.0001121957,0.3010747,0,0.0001539409,0,6.625588e-05,7.285974e-05,0,0,0,5.284854e-05,0,7.500188e-05,0,0,7.358893e-05,8.296001e-05,0,0,4.279906e-05,0,0,0,0,0,0,4.531243e-05,0,7.532389e-05,7.676364e-05,0.000118991,0,0,0,0,0.0001678838,0.0001302083,0,0,0,9.925558e-05,6.859181e-05,0,0,7.06115e-05,0,0,0
"4288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001455392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4289",0,8.038585e-05,0.0008015156,0.001018416,0,0,0,0,0.0008526188,0,0,0,0,0,9.013881e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003102058,0,0.0003399279,0,0,0,0.000828386,0,0,0.0003251856,0.0002236886,0,0.0001132503,0.000172206,0,0,0.000261233,0,0,0,0.0001151808,0,0,0.0003355029,0,0,0.0007093456,0,7.463244e-05,0,0,0,0,0.0006676459,0,0,0,8.269247e-05,0,0,0,0,0,0,0,0,0,0,9.018759e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.625588e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001690046,0,0,0.0001074345,9.360666e-05,0,8.085709e-05,0,0,0.0001582529,0,0,0,0,0,0,0,0,0.0001118443,0,0,0,0.0004969191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001492649,0,0,0,0,0,0,0,7.699415e-05,0,0,0,0,0,0,0.0001223391,0,0.0002910784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006623004,0,0,0.0001241311,0,0,0,0,0,0,0,0,0,0,0.0002302909,0,0,0,0,0,0,0,0,0,0,0.002183623,0,0,0,0,0,0,0
"4291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55915e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.732647e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4293",0,0.0002411576,0.003133197,0.003564457,0.001214975,0.002381222,0,0,0.000365408,0.00221639,5.966943e-05,0.0009374099,0.0005366534,0,0.0005408329,0.001930254,0.0002006421,0.0006756757,0.003099252,0.002712915,0.005076868,0.002873078,0.001343885,0.001495793,0.0002148689,0.0006552467,0.000273224,0.00359814,0.001991412,0.0004136077,0.002532046,0.002787409,0.001602429,0.0004359831,0.0002752041,0.001242579,0,0.0007116714,0.0009755569,0.0003355329,0.003882268,0.0006795017,0,0.001441065,0.0009419744,0.002089864,0.001683162,0.001059673,0.002638522,0.002303617,0.000891504,0.0001979022,0.001945917,0.003600864,0.001371429,0.001773364,0.001805054,0.0004477946,0.0005073052,0.00067918,0.001652682,0.001251676,0.001535586,0,0,0.0007699415,0.004961548,0.002777971,0,0,0.0004460303,0.0005862156,0.001468069,0.0004325727,0.005021103,9.89707e-05,0,0.0007215007,0,0.002176717,0.0003896736,0.003933476,0.004602177,0.002514235,0.002102122,0.001430736,0,0,0,0.009517218,0.0008975654,0,0.001597699,0.0005387931,0.001428061,0.0009938382,0.001165756,0.0003722315,0.001100352,0,5.284854e-05,0,0,0,0,0.0002943557,0.00273768,0.0006369427,0.0007447865,0,0,0,0,0,0.0003227194,0,0,0,0.002786984,0.0008444001,0.0005949548,0,0.003416176,0,0,0,6.510417e-05,0,0,0,0,0,0.01384615,0.0001506364,0,0,0,0
"4294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.633485e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.86682e-05,0,0,0,0,0,0,0,0,8.431703e-05,0,0,6.944927e-05,0,0.002248454,0,0,0,0,0,0,0,0,0,0,9.741841e-05,0,0,0,0,0,0,0,0,0,0,0,7.988497e-05,0,0,0,7.285974e-05,0.0001861158,0,0,0,0,0,6.7815e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.532389e-05,7.676364e-05,0,6.593262e-05,0,7.062646e-05,0,0,0,0,0,0,9.925558e-05,0,0,0,0,0,0,0
"4295",0.0003740182,0,0,0,0.05133268,0.002608005,0.000693321,0,0.0006090134,0,5.966943e-05,0.01723392,0.005688526,0,0.0007211105,0,0.01745586,0,0,0,0,0,0,0.0006232471,0,0.01572592,6.830601e-05,0,0,0,0,6.798559e-05,0,0,0,0.001380643,4.863813e-05,0,0,0.0004473773,9.02853e-05,0.0006795017,0.0006888238,4.969191e-05,0,0,6.732647e-05,0,0,0,0,9.895112e-05,0,0,0.0001142857,0,0,0,0,0.0001234873,0,8.940545e-05,0,0,0,0.002925778,0,0,0,0,0,0,0,0.001189575,0,9.89707e-05,0,0,0,0,0.04335119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006557377,0,0,0,0,0,0,0,0,0,0,0,0,0,7.935248e-05,0,0,0,0,0,0,0,0.0003012956,0,0.02058544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06454e-05,0,0
"4296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.575054e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4297",0.0001246727,0,0,0,0,0,0,0,0,0,0,0,0,0.0003010235,0,0,0,0,0,0,0.0002860207,0,0.0002239809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005309735,0,0,0,0,0,0,0,0,0,0,0,0.0001979414,0,0,0.0007624186,0,0,0,0,0,0,0,0.001449721,0.0002630022,0.000109589,0,0,4.907494e-05,0,0,0,0,0,0,0,0,0.0005813339,0.0007993605,0.0001500038,0.00013563,0.0003443131,0,0,0,0,0.0005991868,7.935248e-05,0.001233748,0.0008354219,0,0,0,0.0007703113,0,0,0,0,0,0,0.0002118794,0.0005786479,0.0008394191,0.0005859375,0.001427951,0.001014456,0.0005312367,0,0.0002057754,0,0.0001506364,0.000141223,9.06454e-05,0,0.00103184
"4298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.633485e-05,0,0,0,0,6.830601e-05,0,0,0,0,0,0,0,0,0,0,0,5.41976e-05,0,9.02853e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.269247e-05,0,0,0,0,0,0.0001223391,0,0,0,0,0,0,0,0,0.0001380167,8.850341e-05,0,0,0,0,0,0,0,0,0,0,0,7.140307e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001318652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.042854e-05,0,0,7.912644e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001306165,6.732647e-05,0,0,0,0,9.895112e-05,0,0,0,0,0,7.463244e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001512402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001075731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.531822e-05,0.0007767265,0,0.0002339181,0
"4301",0,0,0,0,7.593591e-05,0.0001133915,7.703567e-05,0,0.0007308161,5.832604e-05,0,0.0002163254,0,0,0,0,0,8.445946e-05,7.55915e-05,9.688984e-05,0,0,0,0,0.0002148689,0.00028082,6.830601e-05,0.0002425713,6.223163e-05,0.0003102058,0.0002373793,0,0,0.0001453277,0.0004586735,0.0001380643,4.863813e-05,0.0001016673,0.0001625928,0.0001118443,0.0002708559,0.0005662514,0.000172206,0.0001987676,0,0,6.732647e-05,0,0,0,0,0,0,0,0,8.86682e-05,0.0001933987,0.0001492649,0,0,0,8.940545e-05,0,0,0,0,0,0,0,0,0,0,0,0,7.276961e-05,0,0,0,0,0,0,0,0,0,6.78104e-05,0,0,0,0,0,0.0001121957,0,0,7.697044e-05,0.0001428061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
